Epoch	Score
1	0.2233
2	0.4267
3	0.606
4	0.696
5	0.7523
6	0.7858
7	0.7971
8	0.8151
9	0.8225
10	0.8364
11	0.8459
12	0.8504
13	0.8488
14	0.8522
15	0.8611
16	0.8588
17	0.8616
18	0.8567
19	0.8568
20	0.8622
21	0.8571
22	0.863
23	0.8463
24	0.8496
25	0.851
26	0.8423
27	0.8415
28	0.8192
29	0.8175
30	0.8211
31	0.826
32	0.7937
33	0.8028
34	0.7913
35	0.7835
36	0.7943
37	0.8042
38	0.7846
39	0.7746
40	0.7635
41	0.7377
42	0.7242
43	0.7409
44	0.7262
45	0.7146
46	0.6905
47	0.6719
48	0.585
49	0.6174
50	0.5892
