Epoch	Score
1	0.1879
2	0.2425
3	0.4472
4	0.6341
5	0.726
6	0.7738
7	0.7995
8	0.819
9	0.8353
10	0.8469
11	0.8582
12	0.8701
13	0.8791
14	0.8881
15	0.8967
16	0.9025
17	0.9033
18	0.912
19	0.9157
20	0.9207
21	0.923
22	0.9325
23	0.9332
24	0.9385
25	0.9383
26	0.9472
27	0.9474
28	0.953
29	0.9528
30	0.9544
31	0.9563
32	0.9589
33	0.9607
34	0.9619
35	0.9651
36	0.9679
37	0.9712
38	0.9691
39	0.9699
40	0.9714
41	0.9725
42	0.9723
43	0.9732
44	0.9782
45	0.9747
46	0.9739
47	0.98
48	0.9784
49	0.9808
50	0.9793
