Epoch	Score
1	0.1896
2	0.2765
3	0.657
4	0.7937
5	0.8422
6	0.8708
7	0.8892
8	0.8985
9	0.9151
10	0.9213
11	0.9279
12	0.9368
13	0.944
14	0.9437
15	0.9532
16	0.9561
17	0.9593
18	0.9661
19	0.9678
20	0.9677
21	0.9723
22	0.9731
23	0.9708
24	0.9744
25	0.979
26	0.9789
27	0.973
28	0.9796
29	0.9798
30	0.9804
31	0.978
32	0.981
33	0.9805
34	0.9789
35	0.9815
36	0.9845
37	0.9856
38	0.9878
39	0.9863
40	0.9812
41	0.9818
42	0.9821
43	0.9864
44	0.9825
45	0.9843
46	0.9867
47	0.9908
48	0.9881
49	0.9898
50	0.9855
51	0.9867
52	0.984
53	0.9913
54	0.9882
55	0.9906
56	0.9924
57	0.986
58	0.9867
59	0.9874
60	0.9898
61	0.9905
62	0.9877
63	0.9927
64	0.9917
65	0.9856
66	0.9849
67	0.9901
68	0.9927
69	0.9872
70	0.9897
71	0.991
72	0.9889
73	0.9908
74	0.9913
75	0.987
76	0.9869
77	0.9858
78	0.9874
79	0.9918
80	0.9888
