Epoch	Score
1	0.1834
2	0.306
3	0.6399
4	0.7633
5	0.8166
6	0.8487
7	0.874
8	0.887
9	0.9032
10	0.9125
11	0.9227
12	0.931
13	0.9399
14	0.9465
15	0.9516
16	0.9594
17	0.9576
18	0.9639
19	0.9632
20	0.9628
21	0.9699
22	0.9679
23	0.9717
24	0.9749
25	0.9755
26	0.9747
27	0.9767
28	0.9752
29	0.9756
30	0.9786
31	0.9787
32	0.9792
33	0.9822
34	0.979
35	0.9813
36	0.9798
37	0.9791
38	0.9815
39	0.9815
40	0.9816
41	0.9816
42	0.9787
43	0.9826
44	0.9793
45	0.9828
46	0.9828
47	0.9845
48	0.9829
49	0.9831
50	0.9843
51	0.9854
52	0.9827
53	0.9811
54	0.9817
55	0.9851
56	0.9811
57	0.985
58	0.9833
59	0.9859
60	0.9823
61	0.9819
62	0.9856
63	0.9859
64	0.9875
65	0.9855
66	0.9859
67	0.9824
68	0.9856
69	0.986
70	0.9867
71	0.9854
72	0.9843
73	0.9861
74	0.9847
75	0.9846
76	0.9888
77	0.9864
78	0.9873
79	0.9874
80	0.9861
