Epoch	Score
1	0.1881
2	0.2394
3	0.4434
4	0.6327
5	0.7209
6	0.7681
7	0.7986
8	0.82
9	0.8352
10	0.8477
11	0.8584
12	0.8731
13	0.8776
14	0.8862
15	0.8932
16	0.8976
17	0.9031
18	0.9121
19	0.9181
20	0.9213
21	0.9268
22	0.9296
23	0.935
24	0.9381
25	0.9408
26	0.9478
27	0.9471
28	0.9551
29	0.956
30	0.957
31	0.9551
32	0.9608
33	0.9644
34	0.9658
35	0.9639
36	0.9686
37	0.9668
38	0.9673
39	0.9681
40	0.9704
41	0.9725
42	0.972
43	0.9744
44	0.9756
45	0.9754
46	0.9783
47	0.9769
48	0.9757
49	0.978
50	0.981
