Epoch	Score
1	0.1891
2	0.3525
3	0.6832
4	0.794
5	0.8391
6	0.8602
7	0.8797
8	0.8918
9	0.906
10	0.9108
11	0.9217
12	0.9277
13	0.936
14	0.9434
15	0.9483
16	0.9514
17	0.9567
18	0.962
19	0.9624
20	0.972
21	0.9688
22	0.9713
23	0.9743
24	0.9782
25	0.9802
26	0.9819
27	0.9819
28	0.9805
29	0.9793
30	0.9838
31	0.9816
32	0.987
33	0.9854
34	0.9858
35	0.9863
36	0.9871
37	0.9899
38	0.9892
39	0.9877
40	0.9913
41	0.9884
42	0.9876
43	0.9874
44	0.992
45	0.9896
46	0.9884
47	0.9891
48	0.9915
49	0.9899
50	0.9919
51	0.9895
52	0.9891
53	0.9919
54	0.9939
55	0.9875
56	0.9935
57	0.9928
58	0.9903
59	0.9915
60	0.9906
61	0.9913
62	0.9929
63	0.9929
64	0.9953
65	0.9922
66	0.9928
67	0.9927
68	0.9921
69	0.995
70	0.9928
71	0.9921
72	0.9912
73	0.9947
74	0.9943
75	0.994
76	0.9945
77	0.9918
78	0.9918
79	0.9903
80	0.9946
