Epoch	Score
1	0.1868
2	0.1866
3	0.301
4	0.5952
5	0.6992
6	0.769
7	0.8233
8	0.851
9	0.8731
10	0.8899
11	0.9016
12	0.9125
13	0.9195
14	0.9321
15	0.9348
16	0.9412
17	0.948
18	0.952
19	0.9551
20	0.9566
21	0.9659
22	0.9605
23	0.969
24	0.9672
25	0.9738
26	0.972
27	0.9771
28	0.9712
29	0.9763
30	0.9771
31	0.9749
32	0.9734
33	0.9776
34	0.9796
35	0.9802
36	0.9803
37	0.9809
38	0.9772
39	0.9823
40	0.9819
41	0.9819
42	0.9778
43	0.9853
44	0.9811
45	0.9849
46	0.985
47	0.9829
48	0.9843
49	0.9817
50	0.9823
51	0.9875
52	0.9863
53	0.9837
54	0.9837
55	0.9843
56	0.9849
57	0.9815
58	0.9854
59	0.9859
60	0.9817
61	0.9838
62	0.9862
63	0.9813
64	0.9862
65	0.9857
66	0.9844
67	0.9874
68	0.9833
69	0.9886
70	0.9852
71	0.9858
72	0.9865
73	0.9884
74	0.9874
75	0.9843
76	0.9866
77	0.9856
78	0.9832
79	0.9859
80	0.9854
