Epoch	Score
1	0.1873
2	0.2783
3	0.6502
4	0.7896
5	0.8341
6	0.8647
7	0.8854
8	0.8987
9	0.9143
10	0.929
11	0.9358
12	0.9423
13	0.9468
14	0.9539
15	0.9603
16	0.9672
17	0.9687
18	0.9714
19	0.9708
20	0.9717
21	0.9733
22	0.9742
23	0.9754
24	0.9768
25	0.9793
26	0.9781
27	0.9794
28	0.981
29	0.9812
30	0.981
31	0.9796
32	0.9811
33	0.9811
34	0.9798
35	0.982
36	0.9831
37	0.9827
38	0.9844
39	0.9839
40	0.985
41	0.9846
42	0.9854
43	0.984
44	0.9853
45	0.9857
46	0.9851
47	0.9846
48	0.9828
49	0.9847
50	0.9851
51	0.9863
52	0.9855
53	0.984
54	0.9852
55	0.9858
56	0.9868
57	0.9865
58	0.986
59	0.9862
60	0.9867
61	0.9861
62	0.985
63	0.9842
64	0.9866
65	0.9857
66	0.9854
67	0.9846
68	0.9866
69	0.9884
70	0.9833
71	0.9862
72	0.9872
73	0.9875
74	0.9876
75	0.9874
76	0.9876
77	0.9838
78	0.9894
79	0.9835
80	0.9864
