Epoch	Score
1	0.1902
2	0.3275
3	0.6916
4	0.8052
5	0.8428
6	0.8669
7	0.8866
8	0.8988
9	0.9136
10	0.9196
11	0.9342
12	0.9357
13	0.9436
14	0.9514
15	0.9566
16	0.9602
17	0.9602
18	0.9705
19	0.9687
20	0.9717
21	0.9721
22	0.9714
23	0.9772
24	0.9796
25	0.9793
26	0.979
27	0.981
28	0.9863
29	0.9859
30	0.9848
31	0.9845
32	0.9834
33	0.9868
34	0.9854
35	0.9842
36	0.9842
37	0.9892
38	0.9863
39	0.9899
40	0.9894
41	0.9869
42	0.9834
43	0.9879
44	0.9885
45	0.9897
46	0.9862
47	0.9918
48	0.9879
49	0.9856
50	0.9865
51	0.9888
52	0.9901
53	0.9905
54	0.9908
55	0.991
56	0.9919
57	0.9922
58	0.9906
59	0.9886
60	0.9919
61	0.9909
62	0.9944
63	0.9913
64	0.9922
65	0.9924
66	0.9858
67	0.9879
68	0.9903
69	0.9906
70	0.9881
71	0.9917
72	0.9926
73	0.9907
74	0.9911
75	0.9926
76	0.9928
77	0.9938
78	0.9945
79	0.9913
80	0.9908
