Epoch	Score
1	0.1886
2	0.2223
3	0.562
4	0.764
5	0.8254
6	0.8577
7	0.8808
8	0.8901
9	0.9024
10	0.9158
11	0.9248
12	0.9322
13	0.9396
14	0.9438
15	0.949
16	0.954
17	0.9515
18	0.9585
19	0.9617
20	0.9633
21	0.9653
22	0.9683
23	0.9713
24	0.9672
25	0.9705
26	0.9742
27	0.969
28	0.977
29	0.9748
30	0.9776
31	0.9749
32	0.9774
33	0.9772
34	0.9797
35	0.9754
36	0.9797
37	0.9793
38	0.9783
39	0.9839
40	0.9823
41	0.9822
42	0.9783
43	0.9816
44	0.9853
45	0.9808
46	0.9802
47	0.9807
48	0.9846
49	0.9863
50	0.9791
51	0.9829
52	0.9859
53	0.985
54	0.9842
55	0.982
56	0.9853
57	0.9823
58	0.9881
59	0.985
60	0.9846
61	0.9811
62	0.9823
63	0.9897
64	0.9883
65	0.9854
66	0.9829
67	0.9873
68	0.987
69	0.9852
70	0.986
71	0.9882
72	0.9882
73	0.9886
74	0.9869
75	0.9836
76	0.9884
77	0.9875
78	0.9814
79	0.9873
80	0.9886
