Epoch	Score
1	0.2337
2	0.5486
3	0.7263
4	0.7945
5	0.8235
6	0.842
7	0.8619
8	0.8782
9	0.89
10	0.8923
11	0.9052
12	0.9136
13	0.9148
14	0.9225
15	0.9331
16	0.9321
17	0.9377
18	0.9396
19	0.944
20	0.9505
21	0.9501
22	0.9547
23	0.9561
24	0.9602
25	0.9496
26	0.9607
27	0.958
28	0.9589
29	0.9632
30	0.9627
31	0.9619
32	0.9671
33	0.9687
34	0.9705
35	0.9673
36	0.9681
37	0.975
38	0.9698
39	0.9709
40	0.9737
41	0.9713
42	0.9731
43	0.9699
44	0.9762
45	0.9734
46	0.9752
47	0.9804
48	0.9776
49	0.9727
50	0.9737
